customer_id,churn,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,charges_daily,charges_monthly,charges_total,charges_monthly_seg,charges_total_seg,tenure_seg
5549-ZGHFB,0,Male,0,1,1,50,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.83,24.95,1261.45,Bajo,Medio-bajo,Leal
5550-VFRLC,1,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,2.33,69.85,69.85,Medio-bajo,Bajo,Nuevo
5552-ZNFSJ,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,1.51,45.3,45.3,Medio-bajo,Bajo,Nuevo
5553-AOINX,0,Female,1,1,1,66,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,3.5,104.9,6891.45,Alto,Alto,Muy leal
5555-RNPGT,0,Male,0,0,1,10,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0.83,24.8,223.9,Bajo,Bajo,Nuevo
5561-NWEVX,1,Female,1,1,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,2.64,79.2,172.85,Medio-alto,Bajo,Nuevo
5562-BETPV,0,Male,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.65,19.65,19.65,Bajo,Bajo,Nuevo
5562-YJQGT,0,Female,0,0,0,2,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),0.68,20.35,35.1,Bajo,Bajo,Nuevo
5564-NEMQO,1,Female,1,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),2.51,75.3,75.3,Medio-alto,Bajo,Nuevo
5565-FILXA,1,Female,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.2,96.15,1529.2,Alto,Medio-alto,Intermedio
5566-SOEZD,0,Male,0,1,1,27,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card (automatic),2.69,80.65,2209.75,Medio-alto,Medio-alto,Intermedio
5567-GZKQY,0,Male,0,0,0,58,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.68,20.3,1131.5,Bajo,Medio-bajo,Leal
5567-WSELE,1,Male,1,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.15,94.6,279.55,Alto,Bajo,Nuevo
5568-DMXZS,0,Female,0,0,0,8,1,0,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,2.18,65.45,554.45,Medio-bajo,Medio-bajo,Nuevo
5569-IDSEY,0,Male,0,1,0,71,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),3.52,105.7,7472.15,Alto,Alto,Muy leal
5569-KGJHX,1,Female,0,1,1,9,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),2.84,85.35,754.65,Medio-alto,Medio-bajo,Nuevo
5569-OUICF,1,Female,1,1,0,28,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),3.38,101.3,2812.2,Alto,Medio-alto,Intermedio
5570-PTWEH,1,Female,0,1,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),2.51,75.15,216.75,Medio-alto,Bajo,Nuevo
5572-ZDXHY,1,Female,0,0,0,22,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Mailed check,2.81,84.3,1855.65,Medio-alto,Medio-alto,Intermedio
5574-NXZIU,0,Male,0,0,0,63,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),3.64,109.2,7049.75,Alto,Alto,Muy leal
5575-GNVDE,0,Male,0,0,0,34,1,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,1.9,56.95,1889.5,Medio-bajo,Medio-alto,Intermedio
5575-TPIZQ,0,Male,0,0,0,46,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Credit card (automatic),2.97,89.15,4245.55,Medio-alto,Alto,Leal
5577-OTWWW,1,Female,0,0,0,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),0.66,19.75,297.3,Bajo,Bajo,Intermedio
5578-NKCXI,0,Female,0,1,1,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Credit card (automatic),3.31,99.25,5846.65,Alto,Alto,Leal
5583-EJXRD,0,Male,0,1,1,44,0,No phone service,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),1.8,54.05,2375.2,Medio-bajo,Medio-alto,Leal
5583-SXDAG,1,Male,0,1,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,2.33,70.0,70.0,Medio-bajo,Bajo,Nuevo
5590-BYNII,1,Male,0,0,0,22,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,3.36,100.75,2095.0,Alto,Medio-alto,Intermedio
5590-YRFJT,1,Female,0,1,0,20,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,0.82,24.45,482.8,Bajo,Medio-bajo,Intermedio
5590-ZSKRV,0,Female,0,1,1,8,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,1.82,54.65,482.25,Medio-bajo,Medio-bajo,Nuevo
5593-SUAOO,0,Female,0,1,1,24,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Bank transfer (automatic),2.77,83.15,2033.05,Medio-alto,Medio-alto,Intermedio
5597-GLBUC,1,Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,2.85,85.45,85.45,Medio-alto,Bajo,Nuevo
5598-IKHQQ,0,Female,0,0,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.85,25.45,1866.45,Bajo,Medio-alto,Muy leal
5599-HVLTW,0,Female,1,0,0,14,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),2.68,80.35,1058.1,Medio-alto,Medio-bajo,Intermedio
5600-KTXFM,0,Male,0,1,1,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,2.33,69.95,143.9,Medio-bajo,Bajo,Nuevo
5600-PDUJF,0,Male,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),1.65,49.5,312.7,Medio-bajo,Bajo,Nuevo
5602-BVFMK,0,Female,0,0,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.64,19.3,228.75,Bajo,Bajo,Nuevo
5605-IYGFG,0,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),2.33,69.85,515.45,Medio-bajo,Medio-bajo,Nuevo
5605-XNWEN,0,Male,1,1,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0.83,25.0,1802.55,Bajo,Medio-alto,Muy leal
5606-AMZBO,0,Female,0,1,0,10,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),2.6,78.15,765.15,Medio-alto,Medio-bajo,Nuevo
5609-CEBID,1,Female,1,0,0,20,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,3.14,94.1,1782.4,Alto,Medio-alto,Intermedio
5609-IMCGG,0,Female,0,0,0,15,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Credit card (automatic),2.81,84.35,1302.65,Medio-alto,Medio-bajo,Intermedio
5614-DNZCE,0,Female,0,0,0,58,1,0,DSL,1,1,1,1,0,0,Two year,1,Credit card (automatic),2.16,64.9,3795.45,Medio-bajo,Alto,Leal
5616-PRTNT,1,Male,0,0,1,20,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,0.65,19.4,374.5,Bajo,Bajo,Intermedio
5619-PTMIK,0,Female,0,1,0,46,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,1.77,53.1,2459.8,Medio-bajo,Medio-alto,Leal
5619-XZZKR,0,Male,0,0,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,0.66,19.95,68.2,Bajo,Bajo,Nuevo
5622-UEJFI,0,Female,0,1,1,35,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),0.85,25.4,949.8,Bajo,Medio-bajo,Intermedio
5624-BQSSA,1,Female,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.7,20.95,20.95,Bajo,Bajo,Nuevo
5624-RYAMH,0,Female,0,0,0,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,0.65,19.5,178.85,Bajo,Bajo,Nuevo
5626-MGTUK,0,Female,0,0,0,20,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),2.97,89.1,1879.25,Medio-alto,Medio-alto,Intermedio
5627-TVBPP,0,Female,0,0,1,35,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),0.67,20.1,644.5,Bajo,Medio-bajo,Intermedio
5628-FCGYG,0,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.8,84.1,1737.45,Medio-alto,Medio-alto,Intermedio
5628-RKIFK,0,Female,1,0,0,49,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),3.38,101.55,5070.4,Alto,Alto,Leal
5630-AHZIL,0,Female,0,0,1,3,1,0,DSL,1,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),2.15,64.5,177.4,Medio-bajo,Bajo,Nuevo
5630-IXDXV,0,Female,0,0,0,47,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.54,106.35,4849.1,Alto,Alto,Leal
5639-NTUPK,0,Male,0,0,1,13,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),1.74,52.1,670.65,Medio-bajo,Medio-bajo,Intermedio
5640-CAXOA,0,Female,0,0,0,30,0,No phone service,DSL,0,0,0,1,0,1,One year,1,Credit card (automatic),1.34,40.35,1187.05,Medio-bajo,Medio-bajo,Intermedio
5641-DMBFJ,0,Female,0,1,0,58,1,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,2.81,84.3,4916.4,Medio-alto,Alto,Leal
5642-MHDQT,0,Female,0,1,1,53,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),0.66,19.85,1039.45,Bajo,Medio-bajo,Leal
5644-PDMZC,1,Female,1,0,0,2,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,2.98,89.5,161.5,Medio-alto,Bajo,Nuevo
5647-FXOTP,0,Female,1,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.53,105.9,6401.25,Alto,Alto,Leal
5647-URDKA,0,Male,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,0.66,19.7,130.25,Bajo,Bajo,Nuevo
5649-ANRML,1,Male,1,0,0,2,1,0,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Credit card (automatic),3.17,95.1,180.25,Alto,Bajo,Nuevo
5649-RXQTV,0,Male,0,0,0,51,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,3.3,99.0,5038.15,Alto,Alto,Leal
5649-TJHOV,1,Male,1,1,0,27,0,No phone service,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),1.22,36.5,1032.0,Medio-bajo,Medio-bajo,Intermedio
5649-VUKMC,1,Female,0,0,0,12,1,0,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,3.18,95.5,1115.15,Alto,Medio-bajo,Nuevo
5650-VDUDS,1,Female,0,0,0,4,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,0.81,24.25,96.05,Bajo,Bajo,Nuevo
5650-YLIBA,0,Male,0,0,0,31,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,2.7,81.15,2640.55,Medio-alto,Medio-alto,Intermedio
5651-CPDND,0,Male,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1.53,46.0,492.1,Medio-bajo,Medio-bajo,Nuevo
5651-CRHKQ,0,Female,0,1,0,41,1,0,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),2.87,86.2,3339.05,Medio-alto,Medio-alto,Leal
5651-WYIPH,0,Female,1,0,0,18,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1.66,49.85,865.75,Medio-bajo,Medio-bajo,Intermedio
5651-YLPRD,0,Female,0,1,1,32,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,2.87,86.1,2723.75,Medio-alto,Medio-alto,Intermedio
5652-MSDEY,0,Female,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,2.52,75.75,777.3,Medio-alto,Medio-bajo,Nuevo
5655-JSMZM,1,Male,1,0,0,49,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3.21,96.2,4718.25,Alto,Alto,Leal
5656-JAMLX,0,Male,0,0,0,62,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.66,19.85,1253.65,Bajo,Medio-bajo,Muy leal
5656-MJEFC,0,Male,0,1,1,42,0,No phone service,DSL,1,0,1,1,1,0,Two year,0,Credit card (automatic),1.6,48.15,2032.3,Medio-bajo,Medio-alto,Leal
5663-QBGIS,0,Male,1,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer (automatic),3.28,98.35,6929.4,Alto,Alto,Muy leal
5666-CYCYZ,0,Female,0,0,0,24,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,2.98,89.55,2259.35,Medio-alto,Medio-alto,Intermedio
5666-MBJPT,0,Male,0,0,0,65,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),0.84,25.1,1725.0,Bajo,Medio-alto,Muy leal
5668-MEISB,0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,0,Two year,0,Credit card (automatic),3.54,106.1,7657.4,Alto,Alto,Muy leal
5669-SRAIP,1,Female,0,0,0,5,0,No phone service,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,1.32,39.5,210.75,Medio-bajo,Bajo,Nuevo
5671-RQRLP,0,Female,1,1,0,70,1,1,Fiber optic,0,0,0,0,0,0,Two year,1,Credit card (automatic),2.52,75.65,5411.4,Medio-alto,Alto,Muy leal
5671-UUNXD,0,Female,1,1,0,50,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,3.36,100.65,5189.75,Alto,Alto,Leal
5673-FSSMF,1,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,2.0,60.15,60.15,Medio-bajo,Bajo,Nuevo
5673-TIYIB,1,Male,0,0,0,2,0,No phone service,DSL,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),1.35,40.4,77.15,Medio-bajo,Bajo,Nuevo
5676-CFLYY,0,Male,0,1,1,71,1,0,DSL,0,1,0,1,1,1,Two year,1,Credit card (automatic),2.44,73.35,5154.5,Medio-alto,Alto,Muy leal
5678-VFNEQ,0,Female,0,1,0,71,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Credit card (automatic),3.47,104.1,7412.25,Alto,Alto,Muy leal
5680-LQOGP,0,Female,0,0,0,68,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),2.75,82.45,5646.6,Medio-alto,Alto,Muy leal
5681-LLOEI,0,Male,0,1,1,43,1,1,Fiber optic,1,0,1,1,0,0,One year,1,Credit card (automatic),3.04,91.25,4013.8,Alto,Alto,Leal
5684-FJVYR,0,Female,0,1,1,72,1,1,Fiber optic,1,1,0,1,0,0,Two year,1,Bank transfer (automatic),3.01,90.35,6563.4,Alto,Alto,Muy leal
5685-IIXLY,1,Female,0,1,1,5,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,2.79,83.6,404.2,Medio-alto,Medio-bajo,Nuevo
5686-CMAWK,0,Male,0,0,0,17,1,1,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,2.89,86.75,1410.25,Medio-alto,Medio-alto,Intermedio
5687-DKDTV,1,Female,0,0,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.68,20.35,77.5,Bajo,Bajo,Nuevo
5688-KZTSN,1,Male,0,1,1,15,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,0.67,20.0,288.05,Bajo,Bajo,Intermedio
5692-FPTAH,1,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1.51,45.4,45.4,Medio-bajo,Bajo,Nuevo
5692-ICXLW,0,Male,1,0,0,31,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,3.02,90.7,2845.15,Alto,Medio-alto,Intermedio
5693-PIPCS,0,Male,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),3.32,99.65,4220.35,Alto,Alto,Leal
5696-CEIQJ,0,Male,0,1,1,67,1,0,Fiber optic,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),3.44,103.15,6895.5,Alto,Alto,Muy leal
5696-EXCYS,0,Male,0,0,0,17,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),0.65,19.45,369.05,Bajo,Bajo,Intermedio
5696-JVVQY,0,Female,0,1,1,48,1,0,DSL,1,1,1,0,0,1,Two year,1,Credit card (automatic),2.34,70.1,3238.4,Medio-bajo,Medio-alto,Leal
5696-QURRL,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,1.5,45.05,45.05,Medio-bajo,Bajo,Nuevo
5697-GOMBF,0,Female,1,1,1,28,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,1.2,35.9,973.65,Medio-bajo,Medio-bajo,Intermedio
5698-BQJOH,1,Female,0,0,0,9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,3.15,94.4,857.25,Alto,Medio-bajo,Nuevo
5699-BNCAS,0,Male,1,0,0,71,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0.82,24.65,1766.75,Bajo,Medio-alto,Muy leal
5701-GUXDC,0,Female,0,1,0,26,0,No phone service,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),1.18,35.4,978.6,Bajo,Medio-bajo,Intermedio
5701-SVCWR,0,Female,0,0,1,1,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.8,24.0,24.0,Bajo,Bajo,Nuevo
5701-YVSVF,0,Female,1,1,0,11,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,2.76,82.9,880.05,Medio-alto,Medio-bajo,Nuevo
5701-ZIKJE,0,Male,0,0,0,13,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,1.68,50.55,610.75,Medio-bajo,Medio-bajo,Intermedio
5702-KVQRD,0,Male,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Two year,1,Electronic check,2.75,82.55,5832.65,Medio-alto,Alto,Muy leal
5702-SKUOB,0,Female,0,1,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.65,19.6,93.45,Bajo,Bajo,Nuevo
5707-ORNDZ,1,Male,1,0,0,9,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,1.82,54.55,494.05,Medio-bajo,Medio-bajo,Nuevo
5707-ZMDJP,0,Male,0,1,1,53,1,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,2.32,69.7,3729.6,Medio-bajo,Medio-alto,Leal
5708-EVONK,1,Female,0,1,1,58,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),3.11,93.4,5435.6,Alto,Alto,Leal
5709-LVOEQ,0,Female,0,1,1,0,1,0,DSL,1,1,1,0,1,1,Two year,0,Mailed check,2.7,80.85,0.0,Medio-alto,Bajo,Nuevo
5712-AHQNN,0,Female,0,0,0,43,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,3.06,91.65,3954.1,Alto,Alto,Leal
5712-PTIWW,1,Male,0,0,0,2,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,2.66,79.85,152.45,Medio-alto,Bajo,Nuevo
5712-VBOXD,0,Female,0,0,0,4,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),0.67,20.15,68.45,Bajo,Bajo,Nuevo
5716-EZXZN,0,Female,0,1,1,65,1,1,Fiber optic,1,1,0,1,1,0,Two year,1,Credit card (automatic),3.3,99.05,6416.7,Alto,Alto,Muy leal
5716-LIBJC,0,Female,0,0,1,13,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),3.47,104.15,1299.1,Alto,Medio-bajo,Intermedio
5724-BIDBU,0,Male,0,1,0,49,1,1,DSL,1,0,0,0,0,0,One year,1,Electronic check,1.84,55.35,2633.95,Medio-bajo,Medio-alto,Leal
5726-CVNYA,0,Female,0,1,1,8,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,0.66,19.85,146.6,Bajo,Bajo,Nuevo
5727-MYATE,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),3.03,90.8,6397.6,Alto,Alto,Muy leal
5729-KLZAR,1,Female,0,1,1,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,2.7,80.85,302.75,Medio-alto,Bajo,Nuevo
5730-DBDSI,0,Male,0,0,0,66,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.66,19.7,1253.8,Bajo,Medio-bajo,Muy leal
5730-RIITO,0,Female,1,0,0,43,0,No phone service,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1.12,33.45,1500.25,Bajo,Medio-alto,Leal
5732-IKGQH,0,Male,1,1,0,52,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Bank transfer (automatic),3.48,104.45,5481.25,Alto,Alto,Leal
5734-EJKXG,0,Female,0,0,0,61,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Electronic check,3.95,118.6,7365.7,Alto,Alto,Muy leal
5736-YEJAX,0,Male,0,0,1,69,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),2.65,79.45,5502.55,Medio-alto,Alto,Muy leal
5740-YHGTW,0,Male,0,1,1,70,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card (automatic),3.25,97.55,6669.05,Alto,Alto,Muy leal
5743-KHMNA,0,Male,0,0,0,71,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),0.85,25.55,1898.1,Bajo,Medio-alto,Muy leal
5747-PMBSQ,1,Male,1,1,0,10,1,0,Fiber optic,0,1,1,1,1,0,Month-to-month,1,Mailed check,3.08,92.5,934.1,Alto,Medio-bajo,Nuevo
5748-RNCJT,1,Male,0,0,0,69,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),3.55,106.5,7348.8,Alto,Alto,Muy leal
5751-USDBL,0,Male,0,1,1,46,1,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,2.7,81.0,3846.35,Medio-alto,Alto,Leal
5753-QQWPW,0,Female,0,0,0,28,1,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,2.0,59.9,1654.7,Medio-bajo,Medio-alto,Intermedio
5756-JYOJT,0,Female,0,0,0,11,1,0,DSL,0,0,1,1,0,1,One year,0,Credit card (automatic),2.16,64.9,697.25,Medio-bajo,Medio-bajo,Nuevo
5756-OZRIO,0,Male,1,1,0,61,1,1,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),2.13,64.05,3902.6,Medio-bajo,Alto,Muy leal
5759-RCVCB,1,Female,0,0,0,3,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,0,Credit card (automatic),1.17,35.2,108.95,Bajo,Bajo,Nuevo
5760-FXFVO,0,Male,0,0,0,6,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,2.63,78.95,494.95,Medio-alto,Medio-bajo,Nuevo
5760-IFJOZ,0,Male,0,0,0,3,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Mailed check,3.6,107.95,313.6,Alto,Bajo,Nuevo
5760-WRAHC,0,Female,1,0,0,22,1,0,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,2.33,69.75,1545.4,Medio-bajo,Medio-alto,Intermedio
5762-TJXGK,0,Female,0,0,0,52,0,No phone service,DSL,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),1.96,58.75,3038.55,Medio-bajo,Medio-alto,Leal
5766-FTRTS,0,Male,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,2.82,84.45,6033.1,Medio-alto,Alto,Muy leal
5766-XQXMQ,1,Female,0,0,0,29,1,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),2.3,68.85,1970.5,Medio-bajo,Medio-alto,Intermedio
5766-ZJYBB,1,Male,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.65,19.4,19.4,Bajo,Bajo,Nuevo
5774-QPLTF,0,Male,0,1,1,50,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,0.68,20.35,938.95,Bajo,Medio-bajo,Leal
5774-XZTQC,0,Female,0,1,1,7,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,0.68,20.45,150.75,Bajo,Bajo,Nuevo
5777-KJIRB,0,Female,0,0,0,40,1,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,1.68,50.25,2023.55,Medio-bajo,Medio-alto,Leal
5777-ZPQNC,0,Female,0,0,0,12,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,0.67,20.15,260.7,Bajo,Bajo,Nuevo
5778-BVOFB,0,Female,0,0,0,9,1,0,DSL,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),1.98,59.5,530.05,Medio-bajo,Medio-bajo,Nuevo
5780-INQIK,0,Female,0,0,0,8,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Electronic check,1.65,49.4,408.25,Medio-bajo,Medio-bajo,Nuevo
